,Address Sender,Address Receiver,Transaction_value
982,4326296,6462575,7.01
983,981332,6462575,10.01
984,254547,6462575,10.01
985,5406942,6462575,250.01
986,2093026,6462575,100.01
987,3119779,6462575,100.01
988,1952887,6462575,150.01
989,3094436,6462575,12.01
990,4784475,6462575,0.26
991,4111399,6462575,0.02
992,3806207,6462575,20.01
993,5626823,6462575,20.01
994,3714445,6462575,0.9
995,5469575,6462575,0.02
996,3579654,6462575,0.89
997,6024717,6462575,0.02
998,4471152,6462575,0.25
999,5379333,6462575,0.02
1000,3790562,6462575,3.0
1001,2696210,6462575,0.02
1002,2380029,6462575,0.88
1003,4922869,6462575,0.02
1004,3174367,6462575,2.9899999999999998
1005,2458843,6462575,0.02
1006,1049308,6462575,0.24000000000000002
1007,5514426,6462575,0.02
1008,1193012,6462575,0.87
1009,1569924,6462575,0.02
1010,3488745,6462575,0.86
1011,4801928,6462575,0.02
1012,3934467,6462575,0.23
1013,4561278,6462575,0.02
1014,4374179,6462575,0.22
1015,3849183,6462575,0.02
1016,4359311,6462575,2.98
1017,2770972,6462575,0.02
1018,1816226,6462575,0.85
1019,2486367,6462575,0.02
1020,6287617,6462575,0.84
1021,6345181,6462575,0.02
1022,5979247,6462575,2.9699999999999998
1023,1590190,6462575,0.02
1024,2721730,6462575,0.83
1025,275665,6462575,0.02
1026,674633,6462575,0.8200000000000001
1027,968598,6462575,0.02
1028,2173317,6462575,0.21000000000000002
1029,6379842,6462575,0.02
1030,3032630,6462575,2.96
1031,1067835,6462575,0.02
1032,5251767,6462575,0.81
1033,1520564,6462575,0.02
1034,3494591,6462575,0.8
1035,1164029,6462575,0.02
1036,2696932,6462575,2.9499999999999997
1037,3148808,6462575,0.02
1038,1671947,6462575,2.94
1039,4622900,6462575,0.02
1040,2012001,6462575,0.2
1041,3976060,6462575,0.02
1042,3380292,6462575,0.79
1043,3109023,6462575,0.02
1044,2702035,6462575,2.9299999999999997
1045,3789596,6462575,0.02
1046,545102,6462575,2.92
1047,3075446,6462575,0.02
1048,929631,6462575,2.9099999999999997
1049,1045663,6462575,0.02
1050,4981367,6462575,0.19
1051,5648341,6462575,0.02
1052,647262,6462575,0.78
1053,748368,6462575,0.02
1054,528060,6462575,0.18000000000000002
1055,2988633,6462575,0.02
1056,4745812,6462575,0.17
1057,1214462,6462575,0.02
1058,1806493,6462575,2.9
1059,4455753,6462575,0.02
1060,3651739,6462575,0.77
1061,1384788,6462575,0.02
1062,5068316,6462575,2.8899999999999997
1063,3894860,6462575,0.02
1064,6304447,6462575,2.88
1065,6274584,6462575,0.02
1066,919525,6462575,0.76
1067,2517486,6462575,0.02
1068,3003258,6462575,0.16
1069,1641302,6462575,0.02
1070,3922783,6462575,0.15000000000000002
1071,6441446,6462575,0.02
1072,4342612,6462575,0.75
1073,5447827,6462575,0.02
1074,1576989,6462575,2.8699999999999997
1075,811261,6462575,0.02
1076,3288404,6462575,0.14
1077,3138385,6462575,0.02
1078,4686066,6462575,0.74
1079,706916,6462575,0.02
1080,3077693,6462575,0.13
1081,2146431,6462575,0.02
1082,3191995,6462575,0.12
1083,1949081,6462575,0.02
1084,3878553,6462575,0.73
1085,3941472,6462575,0.02
1086,3259627,6462575,2.86
1087,4419557,6462575,0.02
1088,414699,6462575,0.72
1089,3377998,6462575,0.02
1090,4466084,6462575,0.11
1091,4123777,6462575,0.02
1092,6216167,6462575,2.8499999999999996
1093,1235836,6462575,0.02
1094,708283,6462575,2.84
1095,4598806,6462575,0.02
1096,3760712,6462575,0.09999999999999999
1097,1893383,6462575,0.02
1098,858436,6462575,0.71
1099,5802544,6462575,0.02
1100,2795153,6462575,0.7
1101,1870375,6462575,0.02
1102,1665377,6462575,2.8299999999999996
1103,4727244,6462575,0.02
1104,3340114,6462575,0.09
1105,603197,6462575,0.02
1106,2269114,6462575,0.08
1107,612457,6462575,0.02
1108,2464344,6462575,2.82
1109,2142057,6462575,0.02
1110,6372745,6462575,2.8099999999999996
1111,1062200,6462575,0.02
1112,2251701,6462575,0.6900000000000001
1113,5696124,6462575,0.02
1114,4818995,6462575,0.06999999999999999
1115,295811,6462575,0.02
1116,800147,6462575,0.060000000000000005
1117,603452,6462575,0.02
1118,1524330,6462575,0.68
1119,5427575,6462575,0.02
1120,3824741,6462575,0.05
1121,230152,6462575,0.02
1122,4781526,6462575,0.04
1123,5335671,6462575,0.02
1124,5409803,6462575,2.8
1125,5795611,6462575,0.02
1126,4135945,6462575,0.67
1127,4361670,6462575,0.02
1128,4876722,6462575,2.7899999999999996
1129,6385902,6462575,0.02
1130,6337589,6462575,0.66
1131,5339359,6462575,0.02
1132,2163344,6462575,0.03
1133,5777291,6462575,0.02
1134,5249564,6462575,2.78
1135,5569184,6462575,0.02
1136,6173039,6462575,0.65
1137,626717,6462575,0.02
1138,1979127,6462575,0.64
1139,6226467,6462575,0.02
1140,5342117,6462575,0.63
1141,1891376,6462575,0.02
1142,1848397,6462575,0.62
1143,6284049,6462575,0.02
1144,5246460,6462575,2.7699999999999996
1145,3598176,6462575,0.02
1146,5220786,6462575,0.02
1147,239384,6462575,0.02
1148,5435786,6462575,0.61
1149,5618459,6462575,0.02
1150,6199526,6462575,0.02
1151,708076,6462575,2.76
1152,1142259,6462575,0.02
1153,854683,6462575,0.6
1154,403075,6462575,0.02
1155,1073581,6462575,2.75
1156,172763,6462575,0.02
1157,3226977,6462575,0.59
1158,845712,6462575,0.02
1159,6040555,6462575,2.7399999999999998
1160,1483327,6462575,0.02
1161,5822443,6462575,2.73
1162,5343021,6462575,0.02
1163,6016893,6462575,0.58
1164,5033249,6462575,0.02
1165,4377850,6462575,2.7199999999999998
1166,355748,6462575,0.02
1167,2962983,6462575,0.5700000000000001
1168,197543,6462575,0.02
1169,869432,6462575,2.71
1170,2719115,6462575,0.02
1171,2348166,6462575,0.56
1172,2775632,6462575,0.02
1173,3420947,6462575,0.55
1174,2686219,6462575,0.02
1175,2954796,6462575,2.6999999999999997
1176,1783703,6462575,0.02
1177,3621023,6462575,2.69
1178,5204003,6462575,0.02
1179,4068506,6462575,2.6799999999999997
1180,3884514,6462575,0.02
1181,5880554,6462575,2.67
1182,2065808,6462575,0.02
1183,4996496,6462575,0.54
1184,3529037,6462575,0.02
1185,908300,6462575,2.6599999999999997
1186,3337559,6462575,0.02
1187,5817468,6462575,0.53
1188,4935645,6462575,0.02
1189,1600184,6462575,2.65
1190,3374729,6462575,0.02
1191,1231547,6462575,0.52
1192,2955686,6462575,0.02
1193,2908236,6462575,2.6399999999999997
1194,2136983,6462575,0.02
1195,6277794,6462575,0.51
1196,4869259,6462575,0.02
1197,4124835,6462575,0.5
1198,4394793,6462575,0.02
1199,1880424,6462575,2.63
1200,4157456,6462575,0.02
1201,5137481,6462575,2.6199999999999997
1202,3814875,6462575,0.02
1203,1945739,6462575,0.49
1204,2921451,6462575,0.02
1205,1215544,6462575,2.61
1206,3776940,6462575,0.02
1207,2064043,6462575,0.48
1208,2995349,6462575,0.02
1209,970382,6462575,2.5999999999999996
1210,4840702,6462575,0.02
1211,6003621,6462575,0.47000000000000003
1212,2334554,6462575,0.02
1213,703979,6462575,0.46
1214,5191027,6462575,0.02
1215,838178,6462575,2.59
1216,3994784,6462575,0.02
1217,477585,6462575,2.5799999999999996
1218,5611046,6462575,0.02
1219,3892481,6462575,0.45
1220,688746,6462575,0.02
1221,2217101,6462575,2.57
1222,3493229,6462575,0.02
1223,1867331,6462575,0.44
1224,2073401,6462575,0.02
1225,2393452,6462575,0.43
1226,3322617,6462575,0.02
1227,3894918,6462575,2.5599999999999996
1228,2609864,6462575,0.02
1229,3666744,6462575,0.42
1230,4843743,6462575,0.02
1231,1899122,6462575,2.55
1232,6439473,6462575,0.02
1233,4065970,6462575,0.41000000000000003
1234,3990341,6462575,0.02
1235,3510634,6462575,0.4
1236,5370566,6462575,0.02
1237,356962,6462575,2.5399999999999996
1238,2781257,6462575,0.02
1239,170495,6462575,2.53
1240,5721426,6462575,0.02
1241,6178926,6462575,0.39
1242,1998326,6462575,0.02
1243,5419846,6462575,0.38
1244,1825272,6462575,0.02
1245,615218,6462575,0.37
1246,6247003,6462575,0.02
1247,5420497,6462575,2.5199999999999996
1248,2629910,6462575,0.02
1249,74134,6462575,0.36
1250,6047979,6462575,0.02
1251,2301251,6462575,2.51
1252,4170778,6462575,0.02
1253,6445726,6462575,2.5
1254,3513404,6462575,0.02
1255,4209014,6462575,0.35000000000000003
1256,1331699,6462575,0.02
1257,3941767,6462575,2.4899999999999998
1258,2722691,6462575,0.02
1259,2613305,6462575,0.34
1260,1861704,6462575,0.02
1261,3827324,6462575,0.33
1262,2996665,6462575,0.02
1263,1904860,6462575,2.48
1264,1381474,6462575,0.02
1265,1894544,6462575,2.4699999999999998
1266,5834066,6462575,0.02
1267,311357,6462575,2.46
1268,2470586,6462575,0.02
1269,1368353,6462575,2.4499999999999997
1270,5352602,6462575,0.02
1271,3001065,6462575,0.32
1272,2642503,6462575,0.02
1273,3240268,6462575,2.44
1274,1873765,6462575,0.02
1275,4744814,6462575,0.31
1276,1049762,6462575,0.02
1277,3363929,6462575,0.3
1278,5979580,6462575,0.02
1279,3934197,6462575,0.29000000000000004
1280,59740,6462575,0.02
1281,3311266,6462575,2.4299999999999997
1282,1229576,6462575,0.02
1283,636314,6462575,0.28
1284,5549096,6462575,0.02
1285,5094458,6462575,0.27
1286,851798,6462575,0.02
1287,1797223,6462575,2.42
1288,5840493,6462575,0.02
1289,3031383,6462575,2.4099999999999997
1290,6033214,6462575,0.02
1291,3278552,6462575,0.26
1292,4987788,6462575,0.02
1293,3704350,6462575,0.25
1294,2625373,6462575,0.02
1295,4127274,6462575,2.4
1296,6083196,6462575,0.02
1297,2053545,6462575,0.24000000000000002
1298,3236105,6462575,0.02
1299,4378155,6462575,2.3899999999999997
1300,5524019,6462575,0.02
1301,4674935,6462575,0.23
1302,6011240,6462575,0.02
1303,2249610,6462575,0.22
1304,5016462,6462575,0.02
1305,1664207,6462575,0.21000000000000002
1306,2226364,6462575,0.02
1307,5485483,6462575,2.38
1308,4589238,6462575,0.02
1309,5729234,6462575,2.3699999999999997
1310,4517832,6462575,0.02
1311,6416867,6462575,0.2
1312,4641783,6462575,0.02
1313,403840,6462575,0.19
1314,5136138,6462575,0.02
1315,2102339,6462575,2.36
1316,4654810,6462575,0.02
1317,1392650,6462575,0.18000000000000002
1318,2366089,6462575,0.02
1319,2513022,6462575,2.3499999999999996
1320,3426159,6462575,0.02
1321,3890740,6462575,2.34
1322,1019524,6462575,0.02
1323,2393701,6462575,2.3299999999999996
1324,4685616,6462575,0.02
1325,6098877,6462575,0.17
1326,3919686,6462575,0.02
1327,2534023,6462575,0.16
1328,3692296,6462575,0.02
1329,2128130,6462575,0.15000000000000002
1330,207515,6462575,0.02
1331,3633090,6462575,2.32
1332,1474437,6462575,0.02
1333,101494,6462575,0.14
1334,5391077,6462575,0.02
1335,567005,6462575,0.13
1336,1554893,6462575,0.02
1337,1369946,6462575,0.12
1338,5330269,6462575,0.02
1339,3313116,6462575,2.3099999999999996
1340,3353049,6462575,0.02
1341,4622908,6462575,0.11
1342,3824117,6462575,0.02
1343,5289255,6462575,2.3
1344,5168617,6462575,0.02
1345,845089,6462575,0.09999999999999999
1346,4396410,6462575,0.02
1347,3136869,6462575,2.2899999999999996
1348,3878765,6462575,0.02
1349,970740,6462575,0.09
1350,5704861,6462575,0.02
1351,616938,6462575,2.28
1352,3328553,6462575,0.02
1353,1883776,6462575,0.08
1354,3070095,6462575,0.02
1355,4029485,6462575,2.2699999999999996
1356,1188562,6462575,0.02
1357,4723607,6462575,2.26
1358,6372361,6462575,0.02
1359,5510474,6462575,0.06999999999999999
1360,3275730,6462575,0.02
1361,2445265,6462575,0.060000000000000005
1362,5920760,6462575,0.02
1363,2103325,6462575,2.25
1364,1804784,6462575,0.02
1365,6069048,6462575,0.05
1366,1632259,6462575,0.02
1367,2226280,6462575,2.2399999999999998
1368,3958489,6462575,0.02
1369,5279079,6462575,2.23
1370,3871411,6462575,0.02
1371,383106,6462575,2.2199999999999998
1372,3619084,6462575,0.02
1373,2396169,6462575,0.04
1374,344381,6462575,0.02
1375,1086977,6462575,2.21
1376,4610134,6462575,0.02
1377,4651627,6462575,2.1999999999999997
1378,6352714,6462575,0.02
1379,493850,6462575,0.03
1380,3790250,6462575,0.02
1381,3516500,6462575,2.19
1382,4147753,6462575,0.02
1383,3854443,6462575,0.02
1384,3397640,6462575,0.02
1385,123284,6462575,2.1799999999999997
1386,3787719,6462575,0.02
1387,5469979,6462575,0.02
1388,392118,6462575,2.17
1389,2697259,6462575,0.02
1390,1881092,6462575,2.1599999999999997
1391,2627884,6462575,0.02
1392,84624,6462575,2.15
1393,5577156,6462575,0.02
1394,408459,6462575,2.1399999999999997
1395,4515981,6462575,0.02
1396,6263052,6462575,2.13
1397,5184081,6462575,0.02
1398,2805491,6462575,2.1199999999999997
1399,2001655,6462575,0.02
1400,3414995,6462575,2.11
1401,4880697,6462575,0.02
1402,4571370,6462575,2.0999999999999996
1403,3846584,6462575,0.02
1404,4088793,6462575,2.09
1405,2542111,6462575,0.02
1406,765373,6462575,2.0799999999999996
1407,4084461,6462575,0.02
1408,5380783,6462575,2.07
1409,643114,6462575,0.02
1410,3671536,6462575,2.0599999999999996
1411,5121018,6462575,0.02
1412,499442,6462575,2.05
1413,3018054,6462575,0.02
1414,1246155,6462575,2.0399999999999996
1415,2202062,6462575,0.02
1416,2067663,6462575,2.03
1417,5682347,6462575,0.02
1418,3779773,6462575,2.0199999999999996
1419,5022499,6462575,0.02
1420,2690053,6462575,2.01
1421,5751698,6462575,0.02
1422,787522,6462575,2.0
1423,246422,6462575,0.02
1424,1855994,6462575,1.99
1425,6011733,6462575,0.02
1426,3200844,6462575,1.97
1427,5315451,6462575,0.02
1428,5554320,6139290,1.96
1429,2916432,6462575,0.02
1430,1539618,6462575,1.96
1431,446411,6462575,0.02
1432,163632,6462575,1.95
1433,405537,6462575,0.02
1434,671360,6462575,1.94
1435,2411221,6462575,0.02
1436,6424095,6462575,1.93
1437,15576,6462575,0.02
1438,4404559,6462575,1.92
1439,2694682,6462575,0.02
1440,4686401,6462575,1.91
1441,3702972,6462575,0.02
1442,1742416,6462575,1.9
1443,2290922,6462575,0.02
1444,2521214,6462575,1.89
1445,5004067,6462575,0.02
1446,5288986,6462575,1.8800000000000001
1447,3674479,6462575,0.02
1448,1823813,6462575,1.87
1449,2434515,6462575,0.02
1450,5316047,6462575,1.86
1451,1783034,6462575,0.02
1452,6428813,6462575,1.85
1453,3947117,6462575,0.02
1454,3550107,6462575,1.84
1455,4751855,6462575,0.02
1456,5852074,6462575,0.02
1457,2175359,6462575,1.83
1458,357485,6462575,1.82
1459,4802207,6462575,0.02
1460,2709496,6462575,1.81
1461,4819757,6462575,0.02
1462,4352406,6462575,1.8
1463,335005,6462575,0.02
1464,1060446,6462575,1.79
1465,4119738,6462575,0.02
1466,6062401,6462575,1.78
1467,413273,6462575,0.02
1468,6114285,6462575,1.77
1469,2320175,6462575,0.02
1470,784413,6462575,1.76
1471,4460894,6462575,0.02
1472,3691866,6462575,1.75
1473,5292410,6462575,0.02
1474,1108402,6462575,1.74
1475,5655343,6462575,0.02
1476,5065988,6462575,1.73
1477,5731707,6462575,0.02
1478,314647,6462575,1.72
1479,5709713,6462575,0.02
1480,4628457,6462575,1.71
1481,3384171,6462575,0.02
1482,6173702,6462575,1.7
1483,6300150,6462575,0.02
1484,3589173,6462575,1.69
1485,322793,6462575,0.02
1486,1549833,6478656,5.23
1487,6478656,6462575,0.02
1488,339176,6462575,1.67
1489,1000771,6462575,0.02
1490,1503601,6462575,1.66
1491,1576770,6462575,0.02
1492,6043418,6462575,1.65
1493,4790427,6462575,0.02
1494,4639693,6462575,1.64
1495,5579061,6462575,0.02
1496,5751033,6462575,1.6300000000000001
1497,5590195,6462575,0.02
1498,4514336,6462575,1.62
1499,5615521,6462575,0.02
1500,3822135,6462575,1.61
1501,6087556,6462575,0.02
1502,3693232,6462575,1.6
1503,4873334,6462575,0.02
1504,5517811,6462575,1.59
1505,2988103,6462575,0.02
1506,3866908,6462575,1.58
1507,5568182,6462575,0.02
1508,3231707,6462575,1.57
1509,489153,6462575,0.02
1510,2273785,6462575,1.56
1511,1905871,6462575,0.02
1512,4013463,6462575,1.55
1513,4067053,6462575,0.02
1514,921823,6462575,1.54
1515,6288040,6462575,0.02
1516,6459468,6462575,1.53
1517,615584,6462575,0.02
1518,3286745,6462575,1.52
1519,5112705,6462575,0.02
1520,1229325,6462575,1.51
1521,4132995,6462575,0.02
1522,5528349,6462575,1.5
1523,713536,6462575,0.02
1524,2262862,6462575,1.49
1525,3347423,6462575,0.02
1526,2989420,6462575,1.48
1527,520838,6462575,0.02
1528,1051913,6462575,1.47
1529,5029449,6462575,0.02
1530,1794,6462575,1.46
1531,6183917,6462575,0.02
1532,4933619,6462575,1.45
1533,1494881,6462575,0.02
1534,1349520,6462575,1.44
1535,2956978,6462575,0.02
1536,1156855,6462575,1.43
1537,2358625,6462575,0.02
1538,2485680,6462575,1.42
1539,2621785,6462575,0.02
1540,2550568,6462575,1.41
1541,5601591,6462575,0.02
1542,3603805,6462575,1.4
1543,3080279,6462575,0.02
1544,564822,6462575,1.39
1545,814545,6462575,0.02
1546,3383225,6462575,1.3800000000000001
1547,2376628,6462575,0.02
1548,1685701,6462575,1.37
1549,2930989,6462575,0.02
1550,5599763,6462575,1.36
1551,3474726,6462575,0.02
1552,1030147,6462575,1.35
1553,3121273,6462575,0.02
1554,5673349,6462575,1.34
1555,6150503,6462575,0.02
1556,6167716,6462575,1.33
1557,3490695,6462575,0.02
1558,36221,6462575,1.32
1559,395879,6462575,0.02
1560,2710935,6462575,1.31
1561,5375480,6462575,0.02
1562,6023934,6462575,1.3
1563,3212854,6462575,0.02
1564,1963844,6462575,1.29
1565,4593056,6462575,0.02
1566,2326484,6462575,1.28
1567,5415409,6462575,0.02
1568,4874769,6462575,1.27
1569,5356082,6462575,0.02
1570,974763,6462575,1.26
1571,4278721,6462575,0.02
1572,596191,6462575,1.25
1573,5888404,6462575,0.02
1574,3180618,6462575,1.24
1575,4371192,6462575,0.02
1576,3312616,6462575,1.23
1577,6233743,6462575,0.02
1578,3772310,6462575,1.22
1579,4066751,6462575,0.02
1580,4164088,6462575,1.21
1581,373411,6462575,0.02
1582,4922558,6462575,1.2
1583,4354663,6462575,0.02
1584,69007,6462575,1.19
1585,5414206,6462575,0.02
1586,1065145,6462575,1.18
1587,5778894,6462575,0.02
1588,816100,6462575,1.17
1589,3284188,6462575,0.02
1590,4449574,6462575,1.16
1591,513494,6462575,0.02
1592,5833625,6462575,1.15
1593,927599,6462575,0.02
1594,4684792,6462575,1.14
1595,5015145,6462575,0.02
1596,4790298,6462575,1.1300000000000001
1597,6212231,6462575,0.02
1598,429671,6462575,1.12
1599,5869593,6462575,0.02
1600,4748559,6462575,1.11
1601,5494042,6462575,0.02
1602,5892195,6462575,1.1
1603,5649181,6462575,0.02
1604,3691431,6462575,1.09
1605,1467127,6462575,0.02
1606,2304489,6462575,1.08
1607,1465758,6462575,0.02
1608,6286360,6462575,1.07
1609,3021853,6462575,0.02
1610,3948325,6462575,1.06
1611,2018515,6462575,0.02
1612,1145728,6462575,1.05
1613,3579719,6462575,0.02
1614,3561630,6462575,1.04
1615,1977766,6462575,0.02
1616,1693422,6462575,1.03
1617,2266810,6462575,0.02
1618,3116497,6462575,1.02
1619,849128,6462575,0.02
1620,772967,6462575,1.01
1621,6367365,6462575,0.02
1622,2925009,6462575,1.0
1623,5281473,6462575,0.02
1624,996314,6462575,0.99
1625,5472548,6462575,0.02
1626,1179076,6462575,0.98
1627,3870851,6462575,0.02
1628,4890001,6462575,0.97
1629,2475582,6462575,0.02
1630,2469909,6462575,0.96
1631,4463700,6462575,0.02
1632,3004364,6462575,0.95
1633,3565651,6462575,0.02
1634,2474745,6462575,0.9400000000000001
1635,4137180,6462575,0.02
1636,558914,6462575,0.93
1637,3608822,6462575,0.02
1638,440553,6462575,0.92
1639,3489291,6462575,0.02
1640,4252041,6462575,0.91
1641,6171018,6462575,0.02
1642,5358884,6462575,0.9
1643,5215622,6462575,0.02
1644,4224916,6462575,0.89
1645,602515,6462575,0.02
1646,6429501,6462575,0.88
1647,3507106,6462575,0.02
1648,2223715,6462575,0.87
1649,5659958,6462575,0.02
1650,4009912,6462575,0.86
1651,4872293,6462575,0.02
1652,6443740,6462575,0.85
1653,798822,6462575,0.02
1654,2420149,6462575,0.84
1655,2413409,6462575,0.02
1656,2077217,6462575,0.83
1657,2020612,6462575,0.02
1658,4181974,6462575,0.8200000000000001
1659,3153104,6462575,0.02
1660,3137538,6462575,0.81
1661,4969953,6462575,0.02
1662,1939950,6462575,0.8
1663,292795,6462575,0.02
1664,282780,6462575,0.79
1665,1149705,6462575,0.02
1666,2539162,6462575,0.78
1667,3692339,6462575,0.02
1668,3170427,6462575,0.77
1669,2781904,6462575,0.02
1670,2520427,6462575,0.76
1671,4805843,6481230,9.87
1672,6481230,6462575,0.75
1673,2363202,6462575,0.02
1674,1319528,6462575,0.74
1675,951110,6462575,0.02
1676,1417102,6462575,0.73
1677,4973488,6462575,0.02
1678,2062078,6462575,0.72
1679,2107309,6462575,0.02
